TaskID,Input1,Output1_1
967,7,152.0
967,8,181.0
967,9,146.0
967,10,62.0
967,11,57.0
968,0,110.0
968,2,64.0
968,3,59.0
968,4,145.0
968,5,116.0
968,6,169.0
968,7,181.0
968,8,169.0
968,9,90.0
968,10,86.0
969,0,93.0
969,2,72.0
969,3,68.0
969,4,64.0
969,5,103.0
969,6,104.0
969,7,95.0
970,0,97.0
970,2,95.0
970,3,90.0
970,4,86.0
970,5,82.0
970,6,77.0
970,7,72.0
970,8,67.0
970,9,62.0
971,0,90.0
971,2,89.0
971,3,84.0
971,4,80.0
971,5,76.0
971,8,115.0
971,9,193.0
972,0,91.0
972,3,78.0
972,5,71.0
972,7,64.0
972,8,60.0
972,9,57.0
972,10,54.0
972,12,45.0
973,0,109.0
973,2,56.0
973,3,52.0
973,4,49.0
973,5,45.0
973,6,41.0
973,7,36.0
973,8,126.0
973,9,106.0
974,0,95.0
974,2,80.0
974,3,77.0
974,4,122.0
974,5,88.0
974,6,138.0
974,7,143.0
974,8,134.0
974,9,77.0
975,0,99.0
975,2,66.0
975,3,61.0
975,4,58.0
975,5,54.0
975,6,51.0
975,7,134.0
975,11,140.0
976,0,90.0
976,2,141.0
976,3,125.0
976,4,125.0
976,5,107.0
976,6,67.0
976,7,61.0
976,8,51.0
976,9,110.0
976,10,78.0
976,11,38.0
977,0,93.0
977,2,80.0
977,3,75.0
977,4,71.0
977,5,68.0
977,6,64.0
977,7,61.0
977,8,57.0
977,9,53.0
977,10,49.0
978,0,91.0
978,2,50.0
978,3,45.0
978,4,97.0
978,6,141.0
978,7,147.0
978,9,74.0
978,11,65.0
978,12,61.0
979,0,108.0
979,2,142.0
979,3,142.0
979,4,124.0
979,5,84.0
979,7,66.0
979,8,99.0
979,9,144.0
979,10,71.0
979,11,68.0
980,0,91.0
980,2,75.0
980,3,71.0
980,4,67.0
980,5,64.0
980,7,58.0
980,8,54.0
980,9,110.0
980,10,119.0
980,11,129.0
980,12,131.0
980,13,127.0
981,0,91.0
981,2,53.0
981,3,49.0
981,4,45.0
981,5,123.0
981,6,127.0
981,7,131.0
981,8,142.0
982,0,102.0
982,3,87.0
982,4,84.0
982,6,76.0
982,7,71.0
982,8,67.0
982,9,63.0
983,0,96.0
983,2,83.0
983,3,80.0
983,4,75.0
983,5,72.0
983,6,68.0
983,7,65.0
983,8,128.0
983,9,121.0
983,10,155.0
983,11,179.0
984,0,90.0
984,2,81.0
984,3,78.0
984,4,75.0
984,5,71.0
984,6,67.0
984,7,64.0
984,8,60.0
984,9,56.0
985,0,105.0
985,2,96.0
985,3,91.0
985,4,87.0
985,5,82.0
985,6,78.0
985,7,73.0
985,8,70.0
985,9,66.0
985,12,53.0
986,0,90.0
986,2,83.0
986,3,80.0
986,4,76.0
986,5,72.0
986,6,68.0
986,9,125.0
987,0,91.0
987,2,81.0
987,3,78.0
987,4,75.0
987,5,71.0
987,8,61.0
987,10,178.0
988,0,97.0
988,2,61.0
988,3,56.0
988,4,51.0
988,5,149.0
988,6,145.0
988,7,162.0
988,8,185.0
989,0,91.0
989,2,97.0
989,3,118.0
989,4,123.0
989,5,68.0
989,6,61.0
989,7,53.0
989,9,101.0
989,10,97.0
989,11,120.0
990,0,106.0
990,2,96.0
990,3,92.0
990,4,87.0
990,5,84.0
990,6,79.0
990,7,126.0
990,8,184.0
991,0,99.0
991,2,121.0
991,3,78.0
991,4,74.0
991,5,69.0
991,8,118.0
991,9,92.0
991,10,75.0
991,11,66.0
991,12,126.0
992,0,92.0
992,2,90.0
992,3,86.0
992,4,81.0
992,5,78.0
992,6,73.0
992,7,68.0
992,8,64.0
992,10,57.0
993,0,109.0
993,2,94.0
993,3,88.0
993,4,85.0
993,5,80.0
993,6,76.0
993,7,71.0
993,8,67.0
993,9,62.0
993,10,58.0
993,11,54.0
994,0,95.0
994,3,42.0
994,4,37.0
994,5,34.0
994,6,30.0
994,7,25.0
994,9,112.0
994,10,135.0
994,11,138.0
995,0,109.0
995,2,135.0
995,3,142.0
995,4,180.0
995,5,180.0
995,6,170.0
995,7,76.0
995,8,67.0
995,9,67.0
995,10,58.0
996,0,102.0
996,2,106.0
996,3,66.0
996,4,56.0
996,5,106.0
996,8,53.0
996,9,114.0
996,10,126.0
996,11,139.0
997,0,95.0
997,2,64.0
997,3,61.0
997,4,57.0
997,5,53.0
997,6,48.0
997,7,44.0
997,8,111.0
997,9,90.0
997,10,133.0
997,11,141.0
997,12,134.0
998,0,100.0
998,2,57.0
998,3,53.0
998,4,49.0
998,5,44.0
998,6,39.0
998,7,36.0
998,8,32.0
998,9,124.0
998,10,93.0
998,11,158.0
998,12,175.0
999,0,92.0
999,2,99.0
999,3,100.0
999,4,68.0
999,5,64.0
999,7,115.0
999,9,128.0
1000,0,100.0
1000,2,78.0
1000,4,71.0
1000,5,65.0
1000,6,63.0
1000,7,58.0
1000,8,55.0
1000,9,51.0
1000,12,171.0
1001,0,93.0
1001,2,128.0
1001,3,119.0
1001,4,66.0
1001,5,61.0
1001,6,115.0
1001,7,94.0
1001,8,118.0
1001,9,106.0
1002,0,90.0
1002,2,75.0
1002,3,71.0
1002,4,68.0
1002,5,104.0
1002,6,92.0
1002,7,171.0
1002,8,200.0
1002,9,141.0
1002,10,78.0
1002,12,78.0
1002,13,71.0
1003,0,93.0
1003,2,107.0
1003,3,73.0
1003,4,69.0
1003,5,62.0
1003,6,113.0
1003,7,108.0
1003,8,67.0
1003,9,62.0
1004,0,108.0
1004,2,131.0
1004,3,109.0
1004,4,72.0
1004,5,67.0
1004,6,139.0
1004,7,126.0
1004,8,144.0
1004,9,119.0
1005,0,99.0
1005,2,88.0
1005,3,85.0
1005,4,81.0
1005,5,77.0
1005,6,74.0
1005,7,70.0
1005,8,66.0
1005,9,62.0
1005,10,57.0
1005,11,52.0
1005,13,44.0
1006,0,92.0
1006,2,108.0
1006,3,98.0
1006,4,59.0
1006,5,53.0
1006,6,58.0
1006,8,125.0
1006,9,85.0
1006,12,112.0
1007,0,100.0
1007,2,86.0
1007,3,83.0
1007,4,79.0
1007,5,74.0
1007,6,70.0
1007,7,66.0
1008,0,109.0
1008,2,58.0
1008,3,54.0
1008,4,50.0
1008,5,45.0
1008,6,39.0
1008,7,111.0
1008,8,111.0
1008,9,153.0
1008,10,156.0
1009,0,91.0
1009,2,81.0
1009,3,78.0
1009,4,75.0
1009,5,71.0
1009,6,59.0
1009,7,57.0
1009,8,55.0
1009,9,51.0
1010,0,94.0
1010,2,85.0
1010,3,81.0
1010,4,77.0
1010,5,114.0
1010,6,87.0
1010,7,136.0
1011,0,101.0
1011,2,91.0
1011,3,88.0
1011,4,84.0
1011,5,80.0
1011,8,69.0
1011,9,65.0
1012,0,93.0
1012,2,89.0
1012,3,84.0
1012,4,81.0
1012,5,76.0
1012,6,72.0
1012,7,67.0
1012,8,63.0
1012,9,60.0
1013,0,95.0
1013,2,77.0
1013,3,74.0
1013,4,69.0
1013,5,63.0
1013,6,104.0
1013,7,105.0
1013,8,149.0
1013,9,157.0
1013,10,147.0
1013,11,90.0
1014,0,93.0
1014,3,73.0
1014,4,73.0
1014,5,69.0
1014,6,65.0
1014,7,61.0
1014,8,58.0
1014,9,54.0
1015,0,94.0
1015,2,83.0
1015,3,79.0
1015,4,75.0
1015,5,70.0
1015,6,67.0
1015,7,64.0
1015,8,61.0
1015,9,58.0
1015,10,54.0
1015,11,50.0
1016,0,96.0
1016,2,87.0
1016,3,83.0
1016,4,79.0
1016,5,117.0
1016,6,119.0
1016,7,153.0
1016,8,155.0
1017,0,97.0
1017,2,71.0
1017,3,67.0
1017,4,63.0
1017,5,60.0
1017,6,55.0
1017,7,106.0
1017,8,103.0
1017,9,153.0
1017,10,157.0
1018,0,110.0
1018,4,116.0
1018,9,110.0
1018,10,86.0
1018,11,78.0
1018,12,138.0
1018,13,125.0
1019,0,92.0
1019,2,91.0
1019,3,90.0
1019,4,102.0
1019,5,118.0
1019,6,84.0
1019,7,68.0
1019,8,63.0
1019,9,124.0
1020,0,109.0
1020,2,75.0
1020,3,70.0
1020,4,66.0
1020,5,62.0
1020,6,58.0
1020,7,127.0
1020,8,124.0
1020,9,179.0
1020,10,177.0
1020,11,171.0
1021,0,94.0
1021,2,129.0
1021,3,59.0
1021,4,54.0
1021,5,49.0
1021,6,99.0
1021,7,98.0
1021,8,69.0
1021,9,60.0
1021,10,103.0
1021,11,127.0
1022,0,93.0
1022,2,93.0
1022,3,90.0
1022,4,86.0
1022,5,82.0
1022,6,79.0
1022,7,74.0
1023,0,101.0
1023,2,42.0
1023,3,38.0
1023,4,35.0
1023,5,30.0
1023,6,25.0
1023,8,17.0
1023,9,132.0
1023,13,176.0
